age,category,citizenship,company.name,company.type,country code,founded,from emerging,gdp,gender,industry,inherited,name,rank,region,relationship,sector,was founder,was political,wealth.type,worth in billions,year
92,Traded Sectors,Germany,Maxingvest AG,new,DEU,1949,True,0.0,female,Consumer,True,Ingeburg Herz,731,Europe,relation,coffee,True,False,inherited,2.4,2014
87,Non-Traded Sectors,Sweden,IKEA,new,SWE,1943,True,0.0,male,"Retail, Restaurant",True,Ingvar Kamprad,367,Europe,founder,furniture,True,False,founder non-finance,4.1,2014
59,Traded Sectors,Romania,InterAgro,new,ROU,1995,True,0.0,male,Consumer,True,Ioan Niculae,1372,Europe,founder,aigriculture,True,True,privatized and resources,1.2,2014
79,Financial,United States,Renco,new,USA,1975,True,0.0,male,Diversified financial,True,Ira Rennert,234,North America,founder,investment,True,False,self-made finance,6.0,2014
71,Resource Related,Chile,Antofagasta PLC,aquired,CHL,1888,True,0.0,female,Mining and metals,True,Iris Fontbona,58,Latin America,relation,mining,True,False,inherited,15.5,2014
80,New Sectors,United States,Qualcomm,new,USA,1985,True,0.0,male,Technology-Computer,True,Irwin Jacobs,988,North America,founder,software,True,False,founder non-finance,1.8,2014
59,Traded Sectors,United States,MGA Entertainment,new,USA,1979,True,0.0,male,Consumer,True,Isaac Larian,1465,North America,founder,toys,True,False,founder non-finance,1.1,2014
71,Non-Traded Sectors,United States,Marvel Entertainment,aquired,USA,1998,True,0.0,male,Media,True,Isaac Perlmutter,520,North America,CEO,media,True,False,executive,3.1,2014
40,Financial,Angola,Unitel Interneational Holdings,new,AGO,1997,True,0.0,female,Diversified financial,True,Isabel dos Santos,408,Sub-Saharan Africa,founder,telecom/investments,True,True,privatized and resources,3.7,2014
60,Traded Sectors,Spain,Mango,new,ESP,1973,True,0.0,male,Consumer,True,Isak Andic,244,Europe,founder,fashion,True,False,founder non-finance,5.7,2014
79,Non-Traded Sectors,Spain,El Corte Ingles,new,ESP,1940,True,0.0,male,"Retail, Restaurant",True,Isidoro Alvarez,1203,Europe,relation,retail,True,False,inherited,1.5,2014
50,Resource Related,Russia,Ural Mining and Metallurgical Company,new,RUS,1999,True,0.0,male,Mining and metals,True,Iskander Makhmudov,227,Europe,founder,mining,True,False,privatized and resources,6.1,2014
65,Financial,United States,Millennium Management LLC,new,USA,1989,True,0.0,male,Hedge funds,True,Israel Englander,483,North America,founder,hedge funds,True,False,self-made finance,3.3,2014
70,Traded Sectors,Algeria,CEVITAL,new,DZA,1971,True,0.0,male,Consumer,True,Issad Rebrab,506,Middle East/North Africa,founder,"manufacturing (agriculture, steel, electronics)",True,False,founder non-finance,3.2,2014
57,Resource Related,Australia,Glencore Xstrata,new,AUS,1974,True,0.0,male,Mining and metals,True,Ivan Glasenberg,215,North America,CEO,mining,True,False,privatized and resources,6.3,2014
60,Non-Traded Sectors,United States,Reyes Holdings,aquired,USA,1976,True,0.0,male,"Retail, Restaurant",True,J. Christopher Reyes,430,North America,ceo,beer and food distribution,True,False,executive,3.6,2014
72,Financial,United States,TD Ameritrade,new,USA,1975,True,0.0,male,Money Management,True,J. Joe Ricketts,1210,North America,founder,banking,True,False,self-made finance,1.4,2014
68,New Sectors,United States,Environmental Systems Research Institute,new,USA,1969,True,0.0,male,Technology-Computer,True,Jack Dangermond,687,North America,founder,software,True,False,founder non-finance,2.5,2014
37,New Sectors,United States,Twitter,new,USA,2006,True,0.0,male,Technology-Computer,True,Jack Dorsey,796,North America,founder,internet companies,True,False,founder non-finance,2.2,2014
49,New Sectors,China,Alibaba group,new,CHN,1999,True,0.0,male,Technology-Computer,True,Jack Ma,122,East Asia,founder,internet,True,False,founder non-finance,10.0,2014
91,Non-Traded Sectors,United States,Enterprise,new,USA,1957,True,0.0,male,"Retail, Restaurant",True,Jack Taylor,82,North America,founder,rental cars,True,False,founder non-finance,12.8,2014
-1,Traded Sectors,St. Kitts and Nevis,Trendy Internation Group,new,KNA,1999,True,0.0,male,Consumer,True,Jacky Xu,1372,Latin America,founder,apparel,True,False,founder non-finance,1.2,2014
82,Traded Sectors,Norway,Parcel Trade,new,NOR,1959,True,0.0,male,Other,True,Jacob Stolt-Nielsen,1442,Europe,founder,shipping,True,False,founder non-finance,1.2,2014
85,Financial,Canada,Power Corporation of Canada,aquired,CAN,1925,True,0.0,female,Money Management,True,Jacqueline Desmarais,278,North America,relation,utilities/financial services,True,False,inherited,5.1,2014
74,Traded Sectors,United States,"Mars, Incorperated",new,USA,1911,True,0.0,female,Consumer,True,Jacqueline Mars,31,North America,relation,candy,True,False,inherited,20.0,2014
75,Non-Traded Sectors,France,Vicat,new,FRA,1853,True,0.0,male,Constrution,True,Jacques Merceron-Vicat,1372,Europe,relation,cement,True,False,inherited,1.2,2014
77,Traded Sectors,France,CMA CGM,new,FRA,1978,True,0.0,male,Other,True,Jacques Saade,1284,Europe,founder,shipping,True,False,founder non-finance,1.3,2014
92,New Sectors,France,Laboratories Servier,new,FRA,1954,True,0.0,male,Technology-Medical,True,Jacques Servier,173,Europe,founder,pharmaceuticals,True,False,founder non-finance,7.6,2014
77,Financial,Spain,Banco Santander,new,ESP,1857,True,0.0,male,Money Management,True,Jaime Botin,988,Europe,relation,banking,True,False,inherited,1.8,2014
56,Financial,Colombia,Gilinski Group,aquired,COL,1991,True,0.0,male,Money Management,True,Jaime Gilinski Bacal,580,Latin America,relation,"banking, real estate",True,False,self-made finance,2.9,2014
64,Financial,United States,Cargill,new,USA,1865,True,0.0,male,Money Management,True,"James Cargill, II.",506,North America,relation,food processing/commodities,True,False,inherited,3.2,2014
69,New Sectors,United States,Netscape Communications Corporation,new,USA,1994,True,0.0,male,Technology-Computer,True,James Clark,1210,North America,founder,software,True,False,founder non-finance,1.4,2014
54,Financial,United States,TPG Capital,new,USA,1992,True,0.0,male,Private equity/leveraged buyout,True,James Coulter,828,North America,founder,private equity,True,False,self-made finance,2.1,2014
54,Financial,United States,York Capital management,new,USA,1991,True,0.0,male,Hedge funds,True,James Dinan,869,North America,founder,hedge funds,True,False,self-made finance,2.0,2014
66,Traded Sectors,United Kingdom,Dyson,new,GBR,1993,True,0.0,male,Consumer,True,James Dyson,328,Europe,founder,vacuum cleaners,True,False,founder non-finance,4.5,2014
69,0,United States,NASCAR,new,USA,1947,True,0.0,male,Other,True,James France,764,North America,relation,sports,True,False,inherited,2.3,2014
71,New Sectors,United States,SAS institute,new,USA,1976,True,0.0,male,Technology-Computer,True,James Goodnight,177,North America,founder,software,True,False,founder non-finance,7.5,2014
54,0,United States,Indianapolis Colts,aquired,USA,1953,True,0.0,male,Other,True,James Irsay,1092,North America,relation,sports team,True,False,inherited,1.6,2014
85,Financial,Canada,J.D. Irving,new,CAN,1882,True,0.0,male,Diversified financial,True,James Irving,234,North America,relation,timber,True,False,inherited,6.0,2014
64,Traded Sectors,United States,"Oakley, Inc",new,USA,1975,True,0.0,male,Consumer,True,James Jannard,520,North America,founder,apparel and eyewear,True,False,founder non-finance,3.1,2014
68,New Sectors,United States,Kinetic Concepts (KCI),new,USA,1976,True,0.0,male,Technology-Medical,True,James Leininger,1284,North America,founder,medical devices,True,False,founder non-finance,1.3,2014
76,Traded Sectors,United States,Leprino Foods,new,USA,1950,True,0.0,male,Consumer,True,James Leprino,551,North America,relation and chairman,cheese,True,False,inherited,3.0,2014
46,Financial,Australia,Consolidated Press Holdings Limited,aquired,AUS,1936,True,0.0,male,Real Estate,True,James Packer,208,North America,relation,media,True,False,inherited,6.5,2014
61,Traded Sectors,United Kingdom,Ineos,new,GBR,1998,True,0.0,male,Non-consumer industrial,True,James Ratcliffe,1372,Europe,founder,chemicals,True,False,founder non-finance,1.2,2014
75,Financial,United States,Renaissance Technologies,new,USA,1982,True,0.0,male,Hedge funds,True,James Simons,88,North America,founder,hedge funds,True,False,self-made finance,12.5,2014
65,Traded Sectors,India,Godrej Group,new,IND,1897,True,0.0,male,Consumer,True,Jamshyd Godrej,446,South Asia,relation,security,True,False,inherited,3.5,2014
38,New Sectors,United States,WhatsApp,new,USA,2009,True,0.0,male,Technology-Computer,True,Jan Koum,202,North America,founder,mobile app,True,False,founder non-finance,6.8,2014
64,Non-Traded Sectors,Poland,Kulczyk Investments,privatization,POL,1988,True,0.0,male,Media,True,Jan Kulczyk,430,Europe,founder,"telecom, oil, beer",True,True,privatized and resources,3.6,2014
41,Traded Sectors,United States,Est?Lauder,new,USA,1946,True,0.0,female,Consumer,True,Jane Lauder,1442,North America,relation,makeup,True,False,inherited,1.2,2014
69,New Sectors,Singapore,Advanced Semiconductor Engineering,new,SGP,1984,True,0.0,male,Technology-Computer,True,Jason Chang,663,East Asia,founder,electronics,True,False,founder non-finance,2.6,2014
-1,Financial,Kuwait,Kharafi Group,new,KWT,1956,True,0.0,male,Diversified financial,True,Jassim Al-Kharafi,1284,Middle East/North Africa,relation,diversified investments,True,False,inherited,1.3,2014
49,Financial,United States,Hyatt,aquired,USA,1957,True,0.0,male,Real Estate,True,Jay Robert (J.B.) Pritzker,520,North America,relation,hotels,True,False,inherited,3.1,2014
45,New Sectors,South Korea,Samsung,new,KOR,1938,True,0.0,male,Technology-Computer,True,Jay Y. Lee,328,East Asia,relation,electronics,True,False,inherited,4.5,2014
67,Financial,Brazil,Porto Seguro Seguros,new,BRA,1945,True,0.0,male,Money Management,True,Jayme Garfinkel,1036,Latin America,Chairman and Chief Executive Officer,insurance,True,False,inherited,1.8,2014
52,Financial,United States,Hyatt,aquired,USA,1957,True,0.0,female,Real Estate,True,Jean (Gigi) Pritzker,764,North America,relation,hotels,True,False,inherited,2.3,2014
75,Traded Sectors,France,Plastic Omnium,new,FRA,1957,True,0.0,male,Consumer,True,Jean Burelle,1465,Europe,relation,plastic,True,False,inherited,1.1,2014
65,Resource Related,Switzerland,Addax Petroleum,new,CHE,1994,True,0.0,male,Energy,True,Jean Claude Gandur,764,Europe,founder,oil,True,False,privatized and resources,2.3,2014
86,Non-Traded Sectors,Canada,Jean Coutu Group,new,CAN,1969,True,0.0,male,"Retail, Restaurant",True,Jean Coutu,796,North America,founder,retail,True,False,founder non-finance,2.2,2014
71,Traded Sectors,France,La Martiniquaise,new,FRA,1936,True,0.0,male,Consumer,True,Jean Pierre Cayard,483,Europe,relation,wine and spirits,True,False,inherited,3.3,2014
76,Non-Traded Sectors,France,JCDecaux,new,FRA,1964,True,0.0,male,Media,True,Jean-Claude Decaux,168,Europe,founder,advertising,True,False,founder non-finance,7.7,2014
77,New Sectors,France,Virbac,new,FRA,1968,True,0.0,female,Technology-Medical,True,Jeanine Dick,1565,Europe,relation,pharmaceuticals,True,False,inherited,1.0,2014
46,Traded Sectors,France,Lactalis,new,FRA,1933,True,0.0,male,Consumer,True,Jean-Michel Besnier,642,Europe,relation,cheese,True,False,inherited,2.7,2014
50,Non-Traded Sectors,United States,Amazon, new,USA,1995,True,0.0,male,"Retail, Restaurant",True,Jeff Bezos,18,North America,founder, technology,True,False,founder non-finance,32.0,2014
59,Financial,United States,,,USA,0,True,0.0,male,Real Estate,True,Jeff Greene,687,North America,founder,real estate,True,False,self-made finance,2.5,2014
59,New Sectors,United States,Facebook,new,USA,2004,True,0.0,male,Technology-Computer,True,Jeff Rothschild,1372,North America,Vice President of Infrastructure Software,internet company,True,False,executive,1.2,2014
54,Financial,United States,Wharton Properties,new,USA,1994,True,0.0,male,Real Estate,True,Jeff Sutton,642,North America,founder,real estate,True,False,self-made finance,2.7,2014
54,Resource Related,United States,Hilcorp Energy Company,new,USA,1989,True,0.0,male,Energy,True,Jeffery Hildebrand,256,North America,founder,oil,True,False,privatized and resources,5.5,2014
59,Traded Sectors,United States,Mohawk Industries,aquired,USA,1875,True,0.0,male,Consumer,True,Jeffrey Lorberbaum,1046,North America,Chairman and Chief Executive Officer,flooring,True,False,executive,1.7,2014
49,New Sectors,United States,Ebay,new,USA,1995,True,0.0,male,Technology-Computer,True,Jeffrey Skoll,396,North America,president,e-commerce,True,False,executive,3.8,2014
62,Financial,United States,Hyatt,aquired,USA,1957,True,0.0,female,Real Estate,True,Jennifer Pritzker,988,North America,relation,hotels,True,False,inherited,1.8,2014
74,Traded Sectors,United States,Delaware North Companies,new,USA,1915,True,0.0,male,Consumer,True,"Jeremy Jacobs, Sr.",520,North America,relation,hospitality and food service,True,False,inherited,3.1,2014
88,Non-Traded Sectors,Mexico,Aurrera,new,MEX,1958,True,0.0,male,"Retail, Restaurant",True,Jeronimo Arango,354,Latin America,founder,supermarkets,True,False,founder non-finance,4.2,2014
71,0,United States,Jones Oil and Land Lease,new,USA,1970,True,0.0,male,Other,True,Jerry Jones,551,North America,founder,oil and gas,True,False,founder non-finance,3.0,2014
73,Financial,United States,Tishman Speyer,new,USA,1978,True,0.0,male,Real Estate,True,Jerry Speyer,430,North America,founder,real estate,True,False,self-made finance,3.6,2014
45,New Sectors,United States,Yahoo!,new,USA,1994,True,0.0,male,Technology-Computer,True,Jerry Yang,828,North America,founder,software,True,False,founder non-finance,2.1,2014
41,Non-Traded Sectors,China,Leshi Television,new,CHN,2000,True,0.0,male,Media,True,Jia Yueting,764,East Asia,founder,entertainment,True,False,founder non-finance,2.3,2014
47,New Sectors,China,GoerTek,new,CHN,2001,True,0.0,male,Technology-Computer,True,Jiang Bin,408,East Asia,founder,electronic componants,True,False,founder non-finance,3.7,2014
60,New Sectors,China,Chongqing Zhifei Biological Products,new,CHN,2001,True,0.0,male,Technology-Medical,True,Jiang Rensheng,796,East Asia,"founder, chairman",pharmaceuticals,True,False,founder non-finance,2.2,2014
52,New Sectors,China,Guizhou Bailing Group Pharmaceutical,new,CHN,2005,True,0.0,male,Technology-Medical,True,Jiang Wei,1465,East Asia,chairman,pharmaceuticals,True,False,executive,1.1,2014
50,Financial,China,Shanghai Pengxin Group,new,CHN,1997,True,0.0,male,Real Estate,True,Jiang Zhaobai,1284,East Asia,chairman,real estate,True,False,self-made finance,1.3,2014
52,New Sectors,United States,Breyer Capital,new,USA,2006,True,0.0,male,Technology-Computer,True,Jim Breyer,869,North America,founder,venture capitalist,True,False,founder non-finance,2.0,2014
70,Traded Sectors,United States,New Balance,aquired,USA,1972,True,0.0,male,Consumer,True,Jim Davis,466,North America,Chairman,shoes,True,False,executive,3.4,2014
62,Resource Related,United States,Bluestone Industries,new,USA,1971,True,0.0,male,Mining and metals,True,"Jim Justice, II.",1092,North America,relation,coal,True,False,inherited,1.6,2014
66,Non-Traded Sectors,United States,Cox Enterprises,aquired,USA,1898,True,0.0,male,Media,True,Jim Kennedy,168,North America,relation,media,True,False,inherited,7.7,2014
85,Financial,Canada,Jim Pattison Group,new,CAN,1961,True,0.0,male,Diversified financial,True,Jim Pattison,184,North America,founder CEO owner,autos,True,False,self-made finance,7.3,2014
74,0,United States,Crown Worldwide Group,new,USA,1965,True,0.0,male,Other,True,Jim Thompson,1565,North America,founder,relocation services,True,False,founder non-finance,1.0,2014
66,Non-Traded Sectors,United States,Walmart, new,USA,1962,True,0.0,male,"Retail, Restaurant",True,Jim Walton,10,North America,relation,retail,True,False,inherited,34.7,2014
60,Non-Traded Sectors,United States,Pilot Flying J,new,USA,1981,True,0.0,male,"Retail, Restaurant",True,Jimmy Haslam,1154,North America,founder,truck stop,True,False,founder non-finance,1.5,2014
-1,Traded Sectors,United States,Forever 21,new,USA,1984,True,0.0,female,Consumer,True,Jin Sook Chang,580,North America,founder,fashion,True,False,founder non-finance,2.9,2014
48,Financial,India,Embassy Property Developments,new,IND,1993,True,0.0,male,Real Estate,True,Jitendra Virwani,1565,South Asia,founder,real estate,True,False,self-made finance,1.0,2014
88,Financial,United States,Loews Corporation,new,USA,1946,True,0.0,female,Diversified financial,True,Joan Tisch,609,North America,relation,retail,True,False,inherited,2.8,2014
61,Traded Sectors,Brazil,Hypermarcas,new,BRA,2001,True,0.0,male,Consumer,True,Joao Alves de Queiroz Filho,1210,Latin America,founder,consumer goods,True,False,founder non-finance,1.4,2014
52,Financial,Brazil,Unibanco,new,BRA,1926,True,0.0,male,Money Management,True,Joao Moreira Salles,580,Latin America,relation,banking,True,False,inherited,2.9,2014
60,Non-Traded Sectors,Brazil,Globo Organizations,new,BRA,1925,True,0.0,male,Media,True,Joao Roberto Marinho,137,Latin America,relation,media,True,False,inherited,9.1,2014
