automated readability index,average letter per word,average sentence length,average sentence per word,birth,characters,coleman liau index,dale chall readability score,day,death,difficult words,downloads,flesch kincaid grade,flesch reading ease,full,gunning fog,id,linsear write formula,month,month name,name,polarity,polysyllables,rank,sentences,smog index,subjectivity,syllables,title,total,type,url,words,year
11.4,4.78,20.0,0.05,1740,1037653,10.44,5.89,12,1795,17347,712,8.7,68.1,"May 12, 2006",10.0,1564,27.5,5,May,"Boswell, James",0.1573372142556024,7302,551,10561,3.1,0.5129203690654986,300604.5,"Boswell's Life of Johnson: Abridged and edited, with an introduction by Charles Grosvenor Osgood",7,Text,https://www.gutenberg.org/ebooks/1564,217186,2006
16.2,5.26,25.0,0.04,0,17803,13.52,8.49,11,0,774,710,11.9,54.56,"March 11, 2016",12.0,51420,6.5,3,March,"Newman, Louis",0.09092825334760814,191,552,132,8.8,0.5078942005823726,5143.5,License to Steal,8,Text,https://www.gutenberg.org/ebooks/51420,3383,2016
14.3,5.08,23.0,0.04,1860,462143,12.48,6.46,5,1905,9697,709,11.1,56.59,"March 5, 2016",11.200000000000001,51368,3.5,3,March,"Wilkins, W. H. (William Henry)",0.1211743733310452,3881,553,3837,8.8,0.4714989594417424,132806.7,"A Queen of Tears, vol. 1 of 2: Caroline Matilda, Queen of Denmark and Norway and Princess; of Great Britain and Ireland",8,Text,https://www.gutenberg.org/ebooks/51368,90906,2016
9.5,4.92,15.0,0.06,1909,52077,10.96,7.2,6,1976,1893,704,6.8,73.17,"March 6, 2016",8.0,51379,5.5,3,March,"Pangborn, Edgar",0.0700478233664075,313,554,683,3.1,0.46413268093208915,14535.9,The Music Master of Babylon,8,Text,https://www.gutenberg.org/ebooks/51379,10584,2016
11.6,4.7,21.0,0.05,1806,25781,9.98,6.85,14,1861,753,696,7.9,75.54,"September 14, 2004",10.4,2002,13.0,9,September,"Browning, Elizabeth Barrett",0.20130448624464584,58,555,251,3.1,0.5383949280624811,6855.3,Sonnets from the Portuguese,8,Text,https://www.gutenberg.org/ebooks/2002,5482,2004
17.4,4.97,30.0,0.03,1788,362987,12.14,7.02,7,1860,8738,693,13.8,49.49,"April 7, 2004",14.0,11945,12.0,4,April,"Schopenhauer, Arthur",0.11044216250082563,4025,556,2373,8.8,0.5084777271500645,109003.5,Essays of Schopenhauer,8,Text,https://www.gutenberg.org/ebooks/11945,72966,2004
9.2,4.71,16.0,0.06,1564,83258,9.74,6.41,1,1616,2214,692,6.0,80.62,"January 1, 1600",8.4,2242,13.5,1,January,"Shakespeare, William",0.1603930965695396,124,557,1051,3.1,0.5228017219083708,22693.5,A Midsummer Night's Dream,7,Text,https://www.gutenberg.org/ebooks/2242,17672,1600
16.7,5.35,25.0,0.04,0,1932265,14.05,2.02,29,0,17861,691,13.0,46.1,"February 29, 2016",12.0,51326,4.0,2,February,"Mendeleyev, Dmitry Ivanovich",0.08867939154873662,22826,558,14008,8.8,0.4493949833867777,560575.8,The Principles of Chemistry Volume I (of 2),7,Text,https://www.gutenberg.org/ebooks/51326,361074,2016
7.5,4.75,13.0,0.08,1564,99045,9.38,6.03,1,1616,2311,689,4.8,83.66,"January 1, 1623",7.2,1120,55.0,1,January,"Shakespeare, William",0.14157692795929,146,559,1582,3.1,0.5329884396891823,27023.4,The Tragedy of Julius Caesar,7,Text,https://www.gutenberg.org/ebooks/1120,20842,1623
11.4,4.43,23.0,0.04,1785,224364,8.71,5.84,10,1863,3417,688,7.5,81.97,"February 10, 2004",11.200000000000001,11027,13.5,2,February,"Grimm, Jacob",0.0975629574094278,333,560,2110,3.1,0.49605440956183594,62066.7,Grimm's Fairy Stories,7,Text,https://www.gutenberg.org/ebooks/11027,50621,2004
13.5,5.01,22.0,0.04,1769,2454011,12.07,5.67,3,1834,29300,688,10.7,57.61,"September 3, 2006",10.8,3567,5.0,9,September,"Bourrienne, Louis Antoine Fauvelet de",0.10415693730414262,22188,561,21668,8.8,0.47444771092204024,727113.6,Memoirs of Napoleon Bonaparte  Complete,8,Text,https://www.gutenberg.org/ebooks/3567,489658,2006
17.6,5.1,29.0,0.03,1840,1076282,12.89,6.15,26,1914,14364,687,13.4,50.5,"September 26, 2004",13.600000000000001,13529,5.5,9,September,"Mahan, A. T. (Alfred Thayer)",0.09620600195469764,8739,562,7045,8.8,0.4010396072321673,307634.4,"The Influence of Sea Power Upon History, 1660-1783",8,Text,https://www.gutenberg.org/ebooks/13529,211227,2004
12.3,4.98,20.0,0.05,1869,91490,11.6,7.06,31,1951,2826,686,8.7,68.1,"January 31, 2004",10.0,10897,14.0,1,January,"Blackwood, Algernon",0.03528779211642385,558,563,892,3.1,0.5132073150848138,25988.4,The Wendigo,8,Text,https://www.gutenberg.org/ebooks/10897,18383,2004
8.3,5.24,10.0,0.1,1910,40224,11.63,6.91,29,1958,1351,686,4.8,78.25,"February 29, 2016",6.0,51331,5.0,2,February,"Miller, R. DeWitt",0.08252213820808464,252,564,759,3.1,0.42540750358628,10917.9,"Swenson, Dispatcher",8,Text,https://www.gutenberg.org/ebooks/51331,7673,2016
8.8,5.34,10.0,0.1,0,9778,12.21,7.07,26,0,341,685,3.7,86.71,"February 26, 2016",6.0,51306,4.0,2,February,"Emanuel, Walter",0.09915719381628478,66,565,180,3.1,0.5096466160102526,2414.7,A Dog Day: or The Angel in the House,7,Text,https://www.gutenberg.org/ebooks/51306,1830,2016
26.3,4.87,49.0,0.02,1469,218530,11.85,8.4,6,1536,6630,684,20.0,38.66,"October 6, 2009",21.6,30201,11.0,10,October,"Erasmus, Desiderius",0.14424891195495612,1621,566,906,8.8,0.5096972490411023,64078.2,In Praise of Folly: Illustrated with Many Curious Cuts,8,Text,https://www.gutenberg.org/ebooks/30201,44850,2009
13.3,5.57,16.0,0.06,1870,14885,14.73,7.62,5,1953,541,681,7.2,72.16,"December 5, 2008",8.4,27424,8.5,12,December,"Belloc, Hilaire",-0.014003615269761098,129,567,158,3.1,0.5638203783870455,3732.3,Cautionary Tales for Children,8,Text,https://www.gutenberg.org/ebooks/27424,2674,2008
12.9,5.43,17.0,0.06,0,573945,13.92,6.93,19,0,16425,681,7.6,71.14,"August 19, 2009",8.8,29728,7.0,8,August,Apicius,0.08625868877096335,4909,568,6028,3.1,0.4656141962394462,152045.1,Cookery and Dining in Imperial Rome,8,Text,https://www.gutenberg.org/ebooks/29728,105698,2009
9.3,4.77,16.0,0.06,0,451838,10.09,6.18,22,0,10505,680,7.2,72.16,"February 22, 2005",8.4,15143,7.5,2,February,Unknown,0.05030376235146195,2254,569,5719,3.1,0.48915132130049793,128006.1,Famous Modern Ghost Stories,8,Text,https://www.gutenberg.org/ebooks/15143,94666,2005
12.4,4.99,20.0,0.05,1836,2569503,11.66,5.52,19,1865,29035,679,8.7,68.1,"November 19, 2003",10.0,10136,7.5,11,November,"Beeton, Mrs. (Isabella Mary)",0.09035044687865713,16590,570,25007,3.1,0.47927716458676545,704001.6,The Book of Household Management,7,Text,https://www.gutenberg.org/ebooks/10136,514564,2003
16.9,5.21,27.0,0.04,1883,362587,13.23,6.66,6,1946,7434,679,12.6,52.53,"May 6, 2005",12.8,15776,14.5,5,May,"Keynes, John Maynard",0.0835230092715872,4237,571,2520,8.8,0.4234098546333508,106057.8,The Economic Consequences of the Peace,8,Text,https://www.gutenberg.org/ebooks/15776,69597,2005
21.9,4.9,40.0,0.02,0,633069,12.03,7.05,25,1731,11651,677,16.5,47.8,"August 25, 2012",18.0,40580,27.0,8,August,"Defoe, Daniel",0.09163085063890603,3051,572,3189,3.1,0.4504905915531333,175989.6,"A General History of the Pyrates:: from their first rise and settlement in the island of Providence, to the present time",9,Text,https://www.gutenberg.org/ebooks/40580,129089,2012
15.3,4.67,29.0,0.03,1865,134089,10.4,6.89,13,1959,3297,676,12.2,58.96,"March 13, 2016",13.600000000000001,51432,15.0,3,March,"Housman, Laurence",0.1210483564936724,655,573,973,3.1,0.5207339267240131,38831.4,Stories from The Arabian Nights,7,Text,https://www.gutenberg.org/ebooks/51432,28729,2016
7.7,4.59,15.0,0.07,1886,119068,8.75,5.8,1,1947,2330,675,5.6,81.63,"April, 1996",8.0,501,18.5,4,April,"Lofting, Hugh",0.07234424898134213,364,574,1718,3.1,0.4811182162579015,32674.5,The Story of Doctor Dolittle,7,Text,https://www.gutenberg.org/ebooks/501,25955,1996
16.3,5.21,26.0,0.04,1806,820838,13.23,6.6,4,1884,16719,674,12.3,53.55,"February 4, 2004",12.4,10940,9.0,2,February,"Jacob, P. L.",0.1057691741822772,7707,575,5989,8.8,0.46464848085663535,236169.9,"Manners, Customs, and Dress During the Middle Ages and During the Renaissance Period",9,Text,https://www.gutenberg.org/ebooks/10940,157577,2004
16.7,4.83,30.0,0.03,-106,876187,11.33,6.45,9,-43,15201,674,12.6,57.95,"February 9, 2005",14.0,14988,4.0,2,February,"Cicero, Marcus Tullius",0.15112411087265473,7118,576,5909,8.8,0.5267051723938848,259235.1,"Cicero's Tusculan Disputations: Also, Treatises On The Nature Of The Gods, And On The Commonwealth",8,Text,https://www.gutenberg.org/ebooks/14988,181274,2005
8.6,5.05,12.0,0.08,1836,814526,11.12,5.98,1,1911,17882,671,5.6,76.22,"February, 1997",6.800000000000001,808,6.5,2,February,"Gilbert, W. S. (William Schwenck)",0.14168640370359223,4355,577,12962,3.1,0.5610648141683724,219984.3,The Complete Plays of Gilbert and Sullivan,7,Text,https://www.gutenberg.org/ebooks/808,161243,1997
12.3,4.62,24.0,0.04,0,181520,9.81,6.85,3,0,5026,669,9.1,72.5,"January 3, 2005",11.600000000000001,14568,5.0,1,January,Unknown,0.18795819038122688,150,578,1635,3.1,0.5003169234342478,49804.2,Sir Gawayne and the Green Knight: An Alliterative Romance-Poem (c. 1360 A.D.),9,Text,https://www.gutenberg.org/ebooks/14568,39281,2005
13.5,4.62,26.0,0.04,0,802408,9.81,6.37,1,0,15885,667,9.9,70.47,"September, 2003",12.4,3435,6.5,9,September,Unknown,0.11274214559939183,2464,579,6625,3.1,0.46722544023700285,224472.6,The Book of the Thousand Nights and a Night  Volume 01,8,Text,https://www.gutenberg.org/ebooks/3435,173812,2003
12.5,5.25,18.0,0.05,1857,124599,13.17,6.97,15,1922,3662,667,9.1,61.67,"April 15, 2014",9.200000000000001,45410,12.0,4,April,"Dow, Arthur Wesley",0.12775809839298488,1192,580,1287,3.1,0.42871286206311815,36196.2,Composition,11,Text,https://www.gutenberg.org/ebooks/45410,23734,2014
15.8,4.6,31.0,0.03,1874,80392,9.99,6.81,1,1936,1805,666,10.7,73.85,"April, 1999",14.4,1719,10.5,4,April,"Chesterton, G. K. (Gilbert Keith)",0.049162844144531856,58,581,562,3.1,0.46346588902958197,20994.3,The Ballad of the White Horse,7,Text,https://www.gutenberg.org/ebooks/1719,17475,1999
9.0,4.86,14.0,0.07,1639,67979,10.32,6.63,1,1699,2035,665,5.2,82.65,"November, 1999",7.6000000000000005,1977,14.5,11,November,"Racine, Jean",0.049413822217696454,239,582,934,3.1,0.5453539517498501,18495.9,Phaedra,6,Text,https://www.gutenberg.org/ebooks/1977,14001,1999
9.9,5.04,15.0,0.07,1928,10770,11.36,7.61,23,1988,437,665,8.0,64.71,"February 23, 2016",8.0,51288,7.5,2,February,"Shaara, Michael",0.12559537295518608,113,583,141,3.1,0.541908116545967,3135.6,Man of Distinction,8,Text,https://www.gutenberg.org/ebooks/51288,2139,2016
11.5,4.73,21.0,0.05,1819,977083,10.15,5.91,1,1880,16055,663,7.9,75.54,"October, 2004",10.4,6688,3.0,10,October,"Eliot, George",0.08803533471396734,5313,584,9664,3.1,0.5127243496035157,275125.5,The Mill on the Floss,8,Text,https://www.gutenberg.org/ebooks/6688,206412,2004
9.5,4.67,17.0,0.06,1857,601440,9.51,6.08,9,1924,13071,662,6.4,79.6,"January 9, 2006",8.8,5658,6.5,1,January,"Conrad, Joseph",0.05015819805352269,3357,585,7197,3.1,0.49929600697964704,173457.0,Lord Jim,7,Text,https://www.gutenberg.org/ebooks/5658,128708,2006
14.3,5.07,23.0,0.04,1819,401166,12.42,7.1,18,1891,11661,659,11.1,56.59,"May 18, 2005",11.200000000000001,15859,8.0,5,May,"Melville, Herman",0.06015229859691268,2848,586,3345,3.1,0.46058494879198003,114809.4,The Piazza Tales,8,Text,https://www.gutenberg.org/ebooks/15859,79165,2005
13.8,4.97,23.0,0.04,1452,359364,11.84,6.22,20,1519,6606,659,9.9,65.05,"September 20, 2014",11.200000000000001,46915,8.5,9,September,"Leonardo, da Vinci",0.10959426990796454,2048,587,3061,3.1,0.43628368910019993,100051.2,A Treatise on Painting,8,Text,https://www.gutenberg.org/ebooks/46915,72270,2014
9.3,4.77,16.0,0.06,1812,139805,10.09,6.47,20,1870,3783,658,6.0,80.62,"September 20, 2006",8.4,19337,14.0,9,September,"Dickens, Charles",0.10650348721093597,480,588,1763,3.1,0.500442453622125,38523.6,A Christmas Carol,8,Text,https://www.gutenberg.org/ebooks/19337,29282,2006
13.3,4.71,25.0,0.04,1859,42616,10.33,6.78,1,1936,1091,658,8.3,79.94,"May, 2004",12.0,5720,14.0,5,May,"Housman, A. E. (Alfred Edward)",0.09023451194592126,66,589,360,3.1,0.5356573258955803,10955.7,A Shropshire Lad,7,Text,https://www.gutenberg.org/ebooks/5720,9046,2004
14.6,5.01,24.0,0.04,1842,507099,12.07,6.67,8,1910,11823,655,11.5,55.58,"May 8, 2009",11.600000000000001,26659,14.0,5,May,"James, William",0.09670421986202918,5910,590,4068,8.8,0.49484731476420246,150146.1,"The Will to Believe, and Other Essays in Popular Philosophy",8,Text,https://www.gutenberg.org/ebooks/26659,101183,2009
14.1,4.75,26.0,0.04,1775,157906,10.57,7.0,1,1817,4366,654,11.1,62.01,"February, 1998",12.4,1212,13.0,2,February,"Austen, Jane",0.14207000337454678,1091,591,1263,3.1,0.5470071157829467,47058.3,Love and Freindship [sic],7,Text,https://www.gutenberg.org/ebooks/1212,33252,1998
14.0,4.61,27.0,0.04,0,48382,9.75,7.16,5,0,1455,654,10.3,69.45,"March 5, 2016",12.8,51371,8.5,3,March,"Fitch, Charles",0.07508725096805852,276,592,382,3.1,0.4943570703305219,14118.3,Slaveholding: Weighed in the Balance of Truth,8,Text,https://www.gutenberg.org/ebooks/51371,10497,2016
8.5,4.89,13.0,0.07,-496,89076,10.49,6.1,31,-406,2105,652,4.8,83.66,"December 31, 2008",7.2,27673,11.0,12,December,Sophocles,0.09358342241262729,193,593,1317,3.1,0.5260043572658768,22861.8,Oedipus King of Thebes: Translated into English Rhyming Verse with Explanatory Notes,8,Text,https://www.gutenberg.org/ebooks/27673,18226,2008
10.7,5.0,17.0,0.06,1910,59235,11.42,7.26,13,1992,2084,652,7.6,71.14,"March 13, 2016",8.8,51436,8.5,3,March,"Leiber, Fritz",0.04765270901259916,402,594,692,3.1,0.45165860133104424,16668.0,Bullet With His Name,8,Text,https://www.gutenberg.org/ebooks/51436,11842,2016
13.1,4.61,25.0,0.04,1712,1160348,9.75,5.82,1,1778,15129,652,10.7,63.02,"April, 2004",12.0,5427,18.0,4,April,"Rousseau, Jean-Jacques",0.12216112199522268,6504,595,9816,3.1,0.5309887705453191,344070.9,Emile,6,Text,https://www.gutenberg.org/ebooks/5427,251964,2004
17.6,5.02,30.0,0.03,1859,503971,12.43,6.85,4,1929,10943,650,12.6,57.95,"April 4, 2009",14.0,28497,1.0,4,April,"Guerber, H. A. (Helene Adeline)",0.12295946051883852,2478,596,3269,3.1,0.5301598179628938,139669.2,Myths of the Norsemen: From the Eddas and Sagas,8,Text,https://www.gutenberg.org/ebooks/28497,100347,2009
15.6,4.72,29.0,0.03,1854,1933100,10.69,6.03,1,1941,24787,650,12.2,58.96,"January, 2003",13.600000000000001,3623,2.0,1,January,"Frazer, James George",0.07326131844501996,12904,597,13814,3.1,0.4439321757729526,569884.5,The Golden Bough: A Study of Magic and Religion,7,Text,https://www.gutenberg.org/ebooks/3623,409963,2003
12.9,4.83,23.0,0.04,1849,394043,11.03,6.59,26,1914,9369,649,9.9,65.05,"April 26, 2014",11.200000000000001,45502,13.5,4,April,"Riis, Jacob A. (Jacob August)",0.05609847117458665,2610,598,3522,3.1,0.4583627448136485,113366.7,How the Other Half Lives: Studies Among the Tenements of New York,9,Text,https://www.gutenberg.org/ebooks/45502,81588,2014
9.3,4.92,15.0,0.07,1564,125550,10.66,6.25,1,1616,3014,648,5.6,81.63,"January 1, 1597",8.0,1513,2.5,1,January,"Shakespeare, William",0.1485039781881601,233,599,1687,3.1,0.5385342332159231,32728.5,Romeo and Juliet,7,Text,https://www.gutenberg.org/ebooks/1513,25512,1597
9.5,4.61,18.0,0.05,1835,425130,9.46,6.2,19,1910,9777,648,6.8,78.59,"August 19, 2006",9.200000000000001,3188,61.0,8,August,"Twain, Mark",0.14786012455254366,2919,600,4988,3.1,0.4859673876281139,124439.4,Mark Twain's Speeches,7,Text,https://www.gutenberg.org/ebooks/3188,92182,2006
7.0,4.61,13.0,0.07,1881,327280,8.87,5.87,1,1975,7123,648,4.8,83.66,"February, 2005",7.2,7471,11.0,2,February,"Wodehouse, P. G. (Pelham Grenville)",0.09005865583848871,1542,601,5308,3.1,0.48179573921903723,92072.7,"The Man with Two Left Feet, and Other Stories",7,Text,https://www.gutenberg.org/ebooks/7471,70979,2005
11.3,5.35,15.0,0.07,1805,301721,13.16,6.4,3,1875,7195,645,6.8,73.17,"September 3, 2006",8.0,19163,5.5,9,September,"Andersen, H. C. (Hans Christian)",0.4421593834655454,1129,602,3736,3.1,0.6949494949494951,77601.6,Mrchen fr Kinder,8,Text,https://www.gutenberg.org/ebooks/19163,56394,2006
12.4,4.85,21.0,0.05,1775,591337,10.85,5.89,15,1817,9350,645,9.1,67.08,"June 15, 2007",10.4,21839,9.0,6,June,"Austen, Jane",0.13173331368006805,4047,603,5566,3.1,0.5320798001348899,171572.4,Sense and Sensibility,7,Text,https://www.gutenberg.org/ebooks/21839,121839,2007
10.3,4.56,20.0,0.05,1805,1692906,9.17,5.47,8,1875,19702,645,7.6,76.56,"November 8, 2008",10.0,27200,52.0,11,November,"Andersen, H. C. (Hans Christian)",0.13896985451154165,4307,604,18021,3.1,0.5087539073792912,473450.4,Fairy Tales of Hans Christian Andersen,7,Text,https://www.gutenberg.org/ebooks/27200,371292,2008
15.4,5.39,22.0,0.04,1850,410770,14.28,6.77,4,1930,9840,644,10.7,57.61,"May 4, 2004",10.8,12254,6.0,5,May,"Litchfield, Frederick",0.14622413765851122,3900,605,3317,8.8,0.4216046514969629,117376.2,Illustrated History of Furniture: From the Earliest to the Present Time,8,Text,https://www.gutenberg.org/ebooks/12254,76222,2004
7.2,4.88,11.0,0.09,1925,59894,9.84,6.98,22,1993,2171,644,5.2,77.23,"February 22, 2016",6.4,51267,5.5,2,February,"Laumer, Keith",0.020578912853125776,303,606,1079,3.1,0.462629088864414,16564.5,End as a Hero,8,Text,https://www.gutenberg.org/ebooks/51267,12270,2016
15.2,4.86,27.0,0.04,0,31155,11.2,7.65,8,0,1087,644,10.3,69.45,"March 8, 2016",12.8,51392,7.0,3,March,"Hafiz, 14th cent.",0.14300539895710346,73,607,233,3.1,0.5480538337924696,8313.3,Hafiz in London,6,Text,https://www.gutenberg.org/ebooks/51392,6417,2016
11.1,4.65,21.0,0.05,1875,384286,9.69,6.01,17,1950,6956,643,7.9,75.54,"June 17, 2008",10.4,64,17.5,6,June,"Burroughs, Edgar Rice",0.06361411769567474,1580,608,3896,3.1,0.49531161879412466,110563.2,The Gods of Mars,6,Text,https://www.gutenberg.org/ebooks/64,82689,2008
14.3,5.02,24.0,0.04,1800,47597,12.13,7.5,16,1877,1604,642,11.5,55.58,"August 16, 2010",11.600000000000001,33447,3.5,8,August,"Talbot, William Henry Fox",0.10866254948650897,416,609,393,8.8,0.4807727524319195,14123.7,The Pencil of Nature,10,Text,https://www.gutenberg.org/ebooks/33447,9478,2010
13.2,4.94,22.0,0.04,1858,472645,11.67,6.2,6,1928,8920,642,10.7,57.61,"January 6, 2011",10.8,34856,11.5,1,January,"Pankhurst, Emmeline",0.07857264054517853,3799,610,4233,3.1,0.4639535152460216,139579.2,My Own Story,9,Text,https://www.gutenberg.org/ebooks/34856,95774,2011
5.5,4.67,9.0,0.1,1854,61485,8.33,5.8,12,1900,1433,641,3.3,87.72,"May 12, 2013",5.6000000000000005,42704,5.0,5,May,"Wilde, Oscar",0.0300128983615591,208,611,1338,3.1,0.5077335470878329,17100.0,Salom: A Tragedy in One Act,8,Text,https://www.gutenberg.org/ebooks/42704,13170,2013
9.9,5.37,12.0,0.08,0,567626,12.98,6.05,29,0,12153,641,5.6,76.22,"May 29, 2014",6.800000000000001,45814,15.0,5,May,"Farley, Frank Edgar",0.04173232111524642,4591,612,8762,3.1,0.4122829429431409,148430.7,An Advanced English Grammar with Exercises,6,Text,https://www.gutenberg.org/ebooks/45814,105795,2014
9.0,5.0,13.0,0.07,0,28009,11.13,7.37,1,0,1095,637,7.2,66.74,"March 1, 2016",7.2,51336,5.0,3,March,"Smith, Phyllis Sterling",0.061401926533505506,256,613,408,3.1,0.5041403619528625,8132.4,What is Posat?,8,Text,https://www.gutenberg.org/ebooks/51336,5601,2016
7.3,4.66,13.0,0.07,1859,28325,9.16,6.76,1,1930,954,636,4.8,83.66,"October, 2000",7.2,2350,17.5,10,October,"Doyle, Arthur Conan",0.09156548900628148,146,614,450,3.1,0.4692262753119895,8054.1,His Last Bow: An Epilogue of Sherlock Holmes,7,Text,https://www.gutenberg.org/ebooks/2350,6082,2000
16.7,5.09,28.0,0.04,1872,365179,12.54,6.64,12,1970,7332,634,13.0,51.52,"May 12, 2008",13.200000000000001,25447,12.5,5,May,"Russell, Bertrand",0.08186254888529201,4665,615,2533,8.8,0.47670014020059515,109523.7,Mysticism and Logic and Other Essays,7,Text,https://www.gutenberg.org/ebooks/25447,71757,2008
17.3,4.92,31.0,0.03,1496,905914,11.85,6.09,21,1584,10658,632,13.0,56.93,"May 21, 2010",14.4,32474,8.0,5,May,"Diaz del Castillo, Bernal",0.12669723048188217,6423,616,5930,8.8,0.47061780669334224,265553.1,"The Memoirs of the Conquistador Bernal Diaz del Castillo, Vol 1 (of 2): Written by Himself Containing a True and Full Account of the Discovery and Conquest of Mexico and New Spain.",8,Text,https://www.gutenberg.org/ebooks/32474,184178,2010
14.1,5.02,23.0,0.04,1890,86905,12.13,7.61,4,1937,3111,632,9.9,65.05,"October 4, 2015",11.200000000000001,50133,6.0,10,October,"Lovecraft, H. P. (Howard Phillips)",0.02003498786971595,588,617,726,3.1,0.48103144569671746,24795.0,The Dunwich Horror,7,Text,https://www.gutenberg.org/ebooks/50133,17318,2015
14.9,4.73,28.0,0.04,-431,448493,10.45,6.45,1,-355,8529,630,11.8,59.98,"January, 1998",13.200000000000001,1170,5.5,1,January,Xenophon,0.1156870064318746,2378,618,3370,3.1,0.45968487131481617,129461.4,Anabasis,7,Text,https://www.gutenberg.org/ebooks/1170,94860,1998
9.7,4.79,17.0,0.06,0,320473,10.21,6.19,31,1241,7244,629,6.4,79.6,"July 31, 2006",8.8,18947,6.5,7,July,Snorri Sturluson,0.14476134475962532,1015,619,3909,3.1,0.5027478056860303,85551.3,"The Younger Edda; Also called Snorre's Edda, or The Prose Edda",7,Text,https://www.gutenberg.org/ebooks/18947,66946,2006
15.7,4.61,30.0,0.03,0,529633,10.05,6.25,27,0,8176,629,11.5,66.41,"March 27, 2007",14.0,20916,18.5,3,March,Unknown,0.15694842414725288,2285,620,3720,3.1,0.4956534940671699,154253.7,The Arabian Nights: Their Best-known Tales,7,Text,https://www.gutenberg.org/ebooks/20916,114821,2007
13.6,5.0,22.0,0.04,1870,125695,12.02,6.62,8,1952,3013,628,9.5,66.07,"August 8, 2009",10.8,29635,16.0,8,August,"Montessori, Maria",0.09415678274840188,1138,621,1097,8.8,0.4569725179365185,36100.8,Dr. Montessori's Own Handbook,8,Text,https://www.gutenberg.org/ebooks/29635,25130,2009
