Attendance,Capacity,Day,Full,Gross,Gross Potential,Month,Name,Performances,Theatre,Type,Year
5028,85,24,10/24/2004,267980,72,10,Twelve Angry Men,0,American Airlines,Play,2004
14472,100,24,10/24/2004,1185795,103,10,Wicked,8,Gershwin,Musical,2004
8787,76,24,10/24/2004,536977,57,10,Wonderful Town,8,Al Hirschfeld,Musical,2004
3696,43,31,10/31/2004,174099,27,10,'Night Mother,0,Royale,Play,2004
11967,83,31,10/31/2004,618126,58,10,42Nd Street '01,8,Ford Center,Musical,2004
6223,98,31,10/31/2004,492444,102,10,Avenue Q,8,Golden,Musical,2004
8992,74,31,10/31/2004,481953,57,10,Beauty And The Beast,8,Lunt-Fontanne,Musical,2004
6435,46,31,10/31/2004,370205,34,10,Bombay Dreams,8,Broadway,Musical,2004
6481,78,31,10/31/2004,336018,48,10,Brooklyn,8,Plymouth,Musical,2004
6957,81,31,10/31/2004,437218,61,10,Chicago,8,Ambassador,Musical,2004
5195,63,31,10/31/2004,301657,47,10,"Dracula, The Musical",8,Belasco,Musical,2004
7175,53,31,10/31/2004,406343,38,10,Fiddler On The Roof 04,8,Minskoff,Musical,2004
2077,18,31,10/31/2004,109840,13,10,Forever Tango '04,8,Shubert,Musical,2004
2050,44,31,10/31/2004,91671,20,10,Golda'S Balcony,8,Helen Hayes,Play,2004
10480,92,31,10/31/2004,746857,77,10,Hairspray,8,Neil Simon,Musical,2004
4814,85,31,10/31/2004,269191,68,10,I Am My Own Wife,8,Lyceum,Play,2004
3195,43,31,10/31/2004,126352,27,10,Laugh Whore,7,Cort,Play,2004
11492,96,31,10/31/2004,873301,85,10,Mamma Mia!,8,Cadillac Winter Garden,Musical,2004
177,25,31,10/31/2004,7484,21,10,Marc Salem'S Mind Games,1,Lyceum,Special,2004
7640,72,31,10/31/2004,479973,58,10,Movin' Out,8,Richard Rodgers,Musical,2004
4918,95,31,10/31/2004,237163,64,10,Reckless,8,Biltmore,Play,2004
5226,55,31,10/31/2004,249983,47,10,Rent,8,Nederlander,Musical,2004
1772,28,31,10/31/2004,70564,16,10,The Good Body,0,Booth,Play,2004
13163,91,31,10/31/2004,1037102,82,10,The Lion King,8,New Amsterdam,Musical,2004
9052,70,31,10/31/2004,513282,51,10,The Phantom Of The Opera,8,Majestic,Musical,2004
11997,88,31,10/31/2004,819400,79,10,The Producers,8,St. James,Musical,2004
4774,81,31,10/31/2004,272875,74,10,Twelve Angry Men,5,American Airlines,Play,2004
14472,100,31,10/31/2004,1195979,103,10,Wicked,8,Gershwin,Musical,2004
6341,55,31,10/31/2004,383132,40,10,Wonderful Town,8,Al Hirschfeld,Musical,2004
3642,48,7,11/07/2004,178061,32,11,'Night Mother,0,Royale,Play,2004
10081,70,7,11/07/2004,587162,55,11,42Nd Street '01,8,Ford Center,Musical,2004
6227,98,7,11/07/2004,495525,103,11,Avenue Q,8,Golden,Musical,2004
8816,73,7,11/07/2004,525364,62,11,Beauty And The Beast,8,Lunt-Fontanne,Musical,2004
7007,50,7,11/07/2004,399192,37,11,Bombay Dreams,8,Broadway,Musical,2004
6960,83,7,11/07/2004,364847,52,11,Brooklyn,8,Plymouth,Musical,2004
6792,79,7,11/07/2004,451399,63,11,Chicago,8,Ambassador,Musical,2004
2757,69,7,11/07/2004,184729,61,11,Dame Edna:  Back With A Vengeance,0,Music Box,Play,2004
4764,77,7,11/07/2004,273582,0,11,Democracy,0,Brooks Atkinson,Play,2004
4215,51,7,11/07/2004,255044,39,11,"Dracula, The Musical",8,Belasco,Musical,2004
7059,52,7,11/07/2004,426995,40,11,Fiddler On The Roof 04,8,Minskoff,Musical,2004
2114,18,7,11/07/2004,118188,14,11,Forever Tango '04,8,Shubert,Musical,2004
1799,44,7,11/07/2004,82652,25,11,Golda'S Balcony,7,Helen Hayes,Play,2004
9707,85,7,11/07/2004,742894,77,11,Hairspray,8,Neil Simon,Musical,2004
3814,60,7,11/07/2004,157216,39,11,Laugh Whore,6,Cort,Play,2004
11806,99,7,11/07/2004,916862,89,11,Mamma Mia!,8,Cadillac Winter Garden,Musical,2004
7622,72,7,11/07/2004,517096,63,11,Movin' Out,8,Richard Rodgers,Musical,2004
4859,93,7,11/07/2004,228346,62,11,Reckless,8,Biltmore,Play,2004
5955,63,7,11/07/2004,303311,57,11,Rent,8,Nederlander,Musical,2004
2491,39,7,11/07/2004,100565,23,11,The Good Body,0,Booth,Play,2004
13806,96,7,11/07/2004,1104279,87,11,The Lion King,8,New Amsterdam,Musical,2004
9090,71,7,11/07/2004,517742,52,11,The Phantom Of The Opera,8,Majestic,Musical,2004
11874,87,7,11/07/2004,844672,81,11,The Producers,8,St. James,Musical,2004
5358,91,7,11/07/2004,306259,83,11,Twelve Angry Men,8,American Airlines,Play,2004
2250,61,7,11/07/2004,103879,47,11,Whoopi,0,Lyceum,Play,2004
14472,100,7,11/07/2004,1196658,104,11,Wicked,8,Gershwin,Musical,2004
7308,64,7,11/07/2004,478788,50,11,Wonderful Town,8,Al Hirschfeld,Musical,2004
4337,50,14,11/14/2004,218636,34,11,'Night Mother,1,Royale,Play,2004
11477,79,14,11/14/2004,692179,65,11,42Nd Street '01,8,Ford Center,Musical,2004
4682,99,14,11/14/2004,492475,116,11,700 Sundays,0,Broadhurst,Play,2004
6350,100,14,11/14/2004,480654,100,11,Avenue Q,8,Golden,Musical,2004
8880,74,14,11/14/2004,551369,65,11,Beauty And The Beast,8,Lunt-Fontanne,Musical,2004
8208,58,14,11/14/2004,470869,43,11,Bombay Dreams,8,Broadway,Musical,2004
8107,97,14,11/14/2004,414162,59,11,Brooklyn,8,Plymouth,Musical,2004
7996,93,14,11/14/2004,561644,78,11,Chicago,8,Ambassador,Musical,2004
5173,74,14,11/14/2004,316075,59,11,Dame Edna:  Back With A Vengeance,0,Music Box,Play,2004
7375,89,14,11/14/2004,380932,58,11,Democracy,0,Brooks Atkinson,Play,2004
5020,61,14,11/14/2004,281581,43,11,"Dracula, The Musical",8,Belasco,Musical,2004
8282,61,14,11/14/2004,507755,47,11,Fiddler On The Roof 04,8,Minskoff,Musical,2004
2610,22,14,11/14/2004,146655,17,11,Forever Tango '04,8,Shubert,Musical,2004
2698,57,14,11/14/2004,116485,26,11,Golda'S Balcony,8,Helen Hayes,Play,2004
10662,93,14,11/14/2004,814697,84,11,Hairspray,8,Neil Simon,Musical,2004
6227,80,14,11/14/2004,414241,64,11,La Cage Aux Folles '04,0,Marquis,Musical,2004
3451,54,14,11/14/2004,157975,39,11,Laugh Whore,6,Cort,Play,2004
12128,101,14,11/14/2004,951628,92,11,Mamma Mia!,8,Cadillac Winter Garden,Musical,2004
224,31,14,11/14/2004,8822,25,11,Marc Salem'S Mind Games,1,Lyceum,Special,2004
8521,81,14,11/14/2004,574267,70,11,Movin' Out,8,Richard Rodgers,Musical,2004
3966,85,14,11/14/2004,217160,76,11,Pacific Overtures,0,Studio 54,Musical,2004
4280,82,14,11/14/2004,207133,56,11,Reckless,8,Biltmore,Play,2004
6864,73,14,11/14/2004,369913,70,11,Rent,8,Nederlander,Musical,2004
2744,43,14,11/14/2004,107397,24,11,The Good Body,0,Booth,Play,2004
14041,97,14,11/14/2004,1122671,89,11,The Lion King,8,New Amsterdam,Musical,2004
10300,80,14,11/14/2004,601083,60,11,The Phantom Of The Opera,8,Majestic,Musical,2004
12190,89,14,11/14/2004,893153,86,11,The Producers,8,St. James,Musical,2004
5777,98,14,11/14/2004,327704,89,11,Twelve Angry Men,8,American Airlines,Play,2004
4209,65,14,11/14/2004,187957,49,11,Whoopi,0,Lyceum,Play,2004
14472,100,14,11/14/2004,1196397,104,11,Wicked,8,Gershwin,Musical,2004
8948,78,14,11/14/2004,577214,61,11,Wonderful Town,8,Al Hirschfeld,Musical,2004
3551,41,21,11/21/2004,192759,30,11,'Night Mother,8,Royale,Play,2004
10503,72,21,11/21/2004,623142,58,11,42Nd Street '01,8,Ford Center,Musical,2004
6736,95,21,11/21/2004,635476,100,11,700 Sundays,0,Broadhurst,Play,2004
6346,100,21,11/21/2004,510313,106,11,Avenue Q,8,Golden,Musical,2004
9171,76,21,11/21/2004,539078,64,11,Beauty And The Beast,8,Lunt-Fontanne,Musical,2004
6664,47,21,11/21/2004,400833,37,11,Bombay Dreams,8,Broadway,Musical,2004
5926,71,21,11/21/2004,341243,49,11,Brooklyn,8,Plymouth,Musical,2004
7672,89,21,11/21/2004,510828,71,11,Chicago,8,Ambassador,Musical,2004
4470,64,21,11/21/2004,283200,53,11,Dame Edna:  Back With A Vengeance,1,Music Box,Play,2004
7195,87,21,11/21/2004,356112,62,11,Democracy,5,Brooks Atkinson,Play,2004
4329,53,21,11/21/2004,239124,37,11,"Dracula, The Musical",8,Belasco,Musical,2004
7330,54,21,11/21/2004,441686,41,11,Fiddler On The Roof 04,8,Minskoff,Musical,2004
2543,22,21,11/21/2004,145073,17,11,Forever Tango '04,8,Shubert,Musical,2004
2644,56,21,11/21/2004,106635,24,11,Golda'S Balcony,8,Helen Hayes,Play,2004
10033,88,21,11/21/2004,769559,80,11,Hairspray,8,Neil Simon,Musical,2004
9425,86,21,11/21/2004,540850,59,11,La Cage Aux Folles '04,0,Marquis,Musical,2004
3435,46,21,11/21/2004,157230,33,11,Laugh Whore,7,Cort,Play,2004
11829,99,21,11/21/2004,953303,92,11,Mamma Mia!,8,Cadillac Winter Garden,Musical,2004
195,27,21,11/21/2004,8978,25,11,Marc Salem'S Mind Games,1,Lyceum,Special,2004
7714,73,21,11/21/2004,524381,64,11,Movin' Out,8,Richard Rodgers,Musical,2004
6272,85,21,11/21/2004,332362,73,11,Pacific Overtures,0,Studio 54,Musical,2004
4810,92,21,11/21/2004,227238,62,11,Reckless,8,Biltmore,Play,2004
5664,60,21,11/21/2004,306447,58,11,Rent,8,Nederlander,Musical,2004
2395,38,21,11/21/2004,103095,23,11,The Good Body,8,Booth,Play,2004
13290,92,21,11/21/2004,1060740,84,11,The Lion King,8,New Amsterdam,Musical,2004
8936,70,21,11/21/2004,509050,51,11,The Phantom Of The Opera,8,Majestic,Musical,2004
11468,84,21,11/21/2004,831311,80,11,The Producers,8,St. James,Musical,2004
5549,94,21,11/21/2004,323824,87,11,Twelve Angry Men,8,American Airlines,Play,2004
4158,64,21,11/21/2004,189248,49,11,Whoopi,6,Lyceum,Play,2004
14472,100,21,11/21/2004,1212075,105,11,Wicked,8,Gershwin,Musical,2004
8208,71,21,11/21/2004,513695,54,11,Wonderful Town,8,Al Hirschfeld,Musical,2004
2732,32,28,11/28/2004,153438,24,11,'Night Mother,8,Royale,Play,2004
12946,89,28,11/28/2004,861880,81,11,42Nd Street '01,8,Ford Center,Musical,2004
5759,97,28,11/28/2004,549690,104,11,700 Sundays,0,Broadhurst,Play,2004
6365,100,28,11/28/2004,520332,108,11,Avenue Q,8,Golden,Musical,2004
11648,96,28,11/28/2004,910981,108,11,Beauty And The Beast,8,Lunt-Fontanne,Musical,2004
9664,69,28,11/28/2004,604657,55,11,Bombay Dreams,8,Broadway,Musical,2004
5954,71,28,11/28/2004,366690,52,11,Brooklyn,8,Plymouth,Musical,2004
7805,90,28,11/28/2004,592764,83,11,Chicago,8,Ambassador,Musical,2004
5417,77,28,11/28/2004,382740,72,11,Dame Edna:  Back With A Vengeance,7,Music Box,Play,2004
5989,71,28,11/28/2004,428179,65,11,Democracy,8,Brooks Atkinson,Play,2004
4887,59,28,11/28/2004,310572,48,11,"Dracula, The Musical",8,Belasco,Musical,2004
11194,83,28,11/28/2004,787189,73,11,Fiddler On The Roof 04,8,Minskoff,Musical,2004
3568,30,28,11/28/2004,203125,24,11,Forever Tango '04,8,Shubert,Musical,2004
4113,63,28,11/28/2004,194516,41,11,Gem Of The Ocean,0,Walter Kerr,Play,2004
2374,50,28,11/28/2004,118445,26,11,Golda'S Balcony,8,Helen Hayes,Play,2004
11398,100,28,11/28/2004,990848,102,11,Hairspray,8,Neil Simon,Musical,2004
8206,66,28,11/28/2004,549169,53,11,La Cage Aux Folles '04,0,Marquis,Musical,2004
2783,44,28,11/28/2004,138598,34,11,Laugh Whore,6,Cort,Play,2004
12199,102,28,11/28/2004,1055173,102,11,Mamma Mia!,8,Cadillac Winter Garden,Musical,2004
249,35,28,11/28/2004,10651,30,11,Marc Salem'S Mind Games,1,Lyceum,Special,2004
10125,96,28,11/28/2004,778557,94,11,Movin' Out,8,Richard Rodgers,Musical,2004
6245,85,28,11/28/2004,328927,73,11,Pacific Overtures,0,Studio 54,Musical,2004
5067,97,28,11/28/2004,259477,70,11,Reckless,8,Biltmore,Play,2004
7637,81,28,11/28/2004,449311,85,11,Rent,8,Nederlander,Musical,2004
1748,28,28,11/28/2004,76952,17,11,The Good Body,8,Booth,Play,2004
14572,101,28,11/28/2004,1273922,101,11,The Lion King,8,New Amsterdam,Musical,2004
12849,100,28,11/28/2004,876865,87,11,The Phantom Of The Opera,8,Majestic,Musical,2004
13006,95,28,11/28/2004,996051,96,11,The Producers,8,St. James,Musical,2004
2427,57,28,11/28/2004,98762,31,11,The Rivals,0,Vivian Beaumont,Play,2004
5546,94,28,11/28/2004,341078,92,11,Twelve Angry Men,8,American Airlines,Play,2004
4250,66,28,11/28/2004,226970,59,11,Whoopi,7,Lyceum,Play,2004
14472,100,28,11/28/2004,1274459,110,11,Wicked,8,Gershwin,Musical,2004
8979,78,28,11/28/2004,654033,69,11,Wonderful Town,8,Al Hirschfeld,Musical,2004
3312,38,5,12/05/2004,185345,29,12,'Night Mother,8,Royale,Play,2004
10898,75,5,12/05/2004,721019,67,12,42Nd Street '01,8,Ford Center,Musical,2004
6874,83,5,12/05/2004,618590,83,12,700 Sundays,1,Broadhurst,Play,2004
6357,100,5,12/05/2004,512712,107,12,Avenue Q,8,Golden,Musical,2004
9492,79,5,12/05/2004,643967,76,12,Beauty And The Beast,8,Lunt-Fontanne,Musical,2004
7937,56,5,12/05/2004,486581,45,12,Bombay Dreams,8,Broadway,Musical,2004
5967,71,5,12/05/2004,353339,50,12,Brooklyn,8,Plymouth,Musical,2004
8136,94,5,12/05/2004,573493,80,12,Chicago,8,Ambassador,Musical,2004
6196,89,5,12/05/2004,406822,76,12,Dame Edna:  Back With A Vengeance,7,Music Box,Play,2004
7457,89,5,12/05/2004,428983,65,12,Democracy,8,Brooks Atkinson,Play,2004
4390,53,5,12/05/2004,256207,40,12,"Dracula, The Musical",8,Belasco,Musical,2004
8176,60,5,12/05/2004,540870,50,12,Fiddler On The Roof 04,8,Minskoff,Musical,2004
4977,66,5,12/05/2004,220138,41,12,Gem Of The Ocean,0,Walter Kerr,Play,2004
2441,52,5,12/05/2004,114320,25,12,Golda'S Balcony,8,Helen Hayes,Play,2004
10712,94,5,12/05/2004,842061,87,12,Hairspray,8,Neil Simon,Musical,2004
10382,83,5,12/05/2004,619087,59,12,La Cage Aux Folles '04,0,Marquis,Musical,2004
3443,46,5,12/05/2004,167768,36,12,Laugh Whore,7,Cort,Play,2004
12104,101,5,12/05/2004,992858,96,12,Mamma Mia!,8,Cadillac Winter Garden,Musical,2004
8390,79,5,12/05/2004,629809,76,12,Movin' Out,8,Richard Rodgers,Musical,2004
5345,73,5,12/05/2004,270234,60,12,Pacific Overtures,5,Studio 54,Musical,2004
4958,95,5,12/05/2004,270168,73,12,Reckless,8,Biltmore,Play,2004
6463,68,5,12/05/2004,355916,67,12,Rent,8,Nederlander,Musical,2004
2588,41,5,12/05/2004,114779,26,12,The Good Body,8,Booth,Play,2004
14116,98,5,12/05/2004,1137983,90,12,The Lion King,8,New Amsterdam,Musical,2004
9836,77,5,12/05/2004,604873,60,12,The Phantom Of The Opera,8,Majestic,Musical,2004
11730,86,5,12/05/2004,914664,88,12,The Producers,8,St. James,Musical,2004
6206,73,5,12/05/2004,315004,48,12,The Rivals,0,Vivian Beaumont,Play,2004
5608,95,5,12/05/2004,322110,87,12,Twelve Angry Men,8,American Airlines,Play,2004
5370,83,5,12/05/2004,263743,68,12,Whoopi,7,Lyceum,Play,2004
14472,100,5,12/05/2004,1215046,105,12,Wicked,8,Gershwin,Musical,2004
8055,70,5,12/05/2004,598371,63,12,Wonderful Town,8,Al Hirschfeld,Musical,2004
3274,38,12,12/12/2004,180563,28,12,'Night Mother,8,Royale,Play,2004
12339,85,12,12/12/2004,811907,76,12,42Nd Street '01,8,Ford Center,Musical,2004
8034,97,12,12/12/2004,775486,104,12,700 Sundays,7,Broadhurst,Play,2004
6355,100,12,12/12/2004,509121,106,12,Avenue Q,8,Golden,Musical,2004
10032,83,12,12/12/2004,690206,82,12,Beauty And The Beast,8,Lunt-Fontanne,Musical,2004
7787,55,12,12/12/2004,456242,42,12,Bombay Dreams,8,Broadway,Musical,2004
5725,69,12,12/12/2004,324759,46,12,Brooklyn,8,Plymouth,Musical,2004
8231,95,12,12/12/2004,582047,81,12,Chicago,8,Ambassador,Musical,2004
5442,78,12,12/12/2004,383414,72,12,Dame Edna:  Back With A Vengeance,7,Music Box,Play,2004
7444,88,12,12/12/2004,459577,70,12,Democracy,8,Brooks Atkinson,Play,2004
4965,60,12,12/12/2004,282996,44,12,"Dracula, The Musical",8,Belasco,Musical,2004
9396,69,12,12/12/2004,608290,57,12,Fiddler On The Roof 04,8,Minskoff,Musical,2004
4804,64,12,12/12/2004,229804,43,12,Gem Of The Ocean,8,Walter Kerr,Play,2004
1890,46,12,12/12/2004,86768,26,12,Golda'S Balcony,7,Helen Hayes,Play,2004
11103,97,12,12/12/2004,880079,91,12,Hairspray,8,Neil Simon,Musical,2004
11515,92,12,12/12/2004,626271,60,12,La Cage Aux Folles '04,5,Marquis,Musical,2004
3355,53,12,12/12/2004,164134,40,12,Laugh Whore,6,Cort,Play,2004
8263,85,12,12/12/2004,550889,65,12,Little Women,0,Virginia,Musical,2004
12200,102,12,12/12/2004,1016058,98,12,Mamma Mia!,8,Cadillac Winter Garden,Musical,2004
9089,86,12,12/12/2004,675922,82,12,Movin' Out,8,Richard Rodgers,Musical,2004
5536,75,12,12/12/2004,292898,65,12,Pacific Overtures,8,Studio 54,Musical,2004
4703,90,12,12/12/2004,272630,74,12,Reckless,8,Biltmore,Play,2004
7408,78,12,12/12/2004,397460,75,12,Rent,8,Nederlander,Musical,2004
2657,42,12,12/12/2004,116818,26,12,The Good Body,8,Booth,Play,2004
14527,101,12,12/12/2004,1171959,93,12,The Lion King,8,New Amsterdam,Musical,2004
11102,86,12,12/12/2004,699522,70,12,The Phantom Of The Opera,8,Majestic,Musical,2004
12627,93,12,12/12/2004,984014,94,12,The Producers,8,St. James,Musical,2004
6291,74,12,12/12/2004,248985,38,12,The Rivals,0,Vivian Beaumont,Play,2004
5570,94,12,12/12/2004,324473,88,12,Twelve Angry Men,8,American Airlines,Play,2004
2261,82,12,12/12/2004,105353,64,12,Whoopi,3,Lyceum,Play,2004
14472,100,12,12/12/2004,1228233,106,12,Wicked,8,Gershwin,Musical,2004
8584,75,12,12/12/2004,614599,65,12,Wonderful Town,8,Al Hirschfeld,Musical,2004
3104,36,19,12/19/2004,160261,25,12,'Night Mother,8,Royale,Play,2004
10872,75,19,12/19/2004,700240,65,12,42Nd Street '01,8,Ford Center,Musical,2004
8386,101,19,12/19/2004,737603,99,12,700 Sundays,7,Broadhurst,Play,2004
6351,100,19,12/19/2004,511945,106,12,Avenue Q,8,Golden,Musical,2004
9674,80,19,12/19/2004,688367,81,12,Beauty And The Beast,8,Lunt-Fontanne,Musical,2004
7106,50,19,12/19/2004,414720,38,12,Bombay Dreams,8,Broadway,Musical,2004
4936,59,19,12/19/2004,275415,39,12,Brooklyn,8,Plymouth,Musical,2004
7885,91,19,12/19/2004,543386,76,12,Chicago,8,Ambassador,Musical,2004
4729,68,19,12/19/2004,348180,65,12,Dame Edna:  Back With A Vengeance,7,Music Box,Play,2004
7245,86,19,12/19/2004,436349,66,12,Democracy,8,Brooks Atkinson,Play,2004
3703,45,19,12/19/2004,226775,35,12,"Dracula, The Musical",8,Belasco,Musical,2004
7895,58,19,12/19/2004,507330,47,12,Fiddler On The Roof 04,8,Minskoff,Musical,2004
4702,63,19,12/19/2004,225471,42,12,Gem Of The Ocean,8,Walter Kerr,Play,2004
2403,51,19,12/19/2004,117817,26,12,Golda'S Balcony,8,Helen Hayes,Play,2004
10221,89,19,12/19/2004,804372,83,12,Hairspray,8,Neil Simon,Musical,2004
9368,75,19,12/19/2004,631018,61,12,La Cage Aux Folles '04,8,Marquis,Musical,2004
3639,49,19,12/19/2004,172642,37,12,Laugh Whore,7,Cort,Play,2004
7568,77,19,12/19/2004,505007,60,12,Little Women,0,Virginia,Musical,2004
12097,101,19,12/19/2004,995083,96,12,Mamma Mia!,8,Cadillac Winter Garden,Musical,2004
8203,78,19,12/19/2004,606625,74,12,Movin' Out,8,Richard Rodgers,Musical,2004
6645,80,19,12/19/2004,351717,69,12,Pacific Overtures,9,Studio 54,Musical,2004
4600,88,19,12/19/2004,250674,68,12,Reckless,8,Biltmore,Play,2004
7333,78,19,12/19/2004,407355,77,12,Rent,8,Nederlander,Musical,2004
2534,40,19,12/19/2004,112496,25,12,The Good Body,8,Booth,Play,2004
14561,101,19,12/19/2004,1162247,92,12,The Lion King,8,New Amsterdam,Musical,2004
11059,86,19,12/19/2004,668501,67,12,The Phantom Of The Opera,8,Majestic,Musical,2004
11819,87,19,12/19/2004,903677,87,12,The Producers,8,St. James,Musical,2004
5162,61,19,12/19/2004,228161,33,12,The Rivals,5,Vivian Beaumont,Play,2004
5475,92,19,12/19/2004,331217,89,12,Twelve Angry Men,8,American Airlines,Play,2004
3272,51,19,12/19/2004,187895,49,12,Whoopi,7,Lyceum,Play,2004
14472,100,19,12/19/2004,1241941,107,12,Wicked,8,Gershwin,Musical,2004
6978,61,19,12/19/2004,489756,52,12,Wonderful Town,8,Al Hirschfeld,Musical,2004
1747,20,26,12/26/2004,90995,14,12,'Night Mother,8,Royale,Play,2004
11806,81,26,12/26/2004,758987,71,12,42Nd Street '01,8,Ford Center,Musical,2004
8378,101,26,12/26/2004,787206,106,12,700 Sundays,7,Broadhurst,Play,2004
6368,100,26,12/26/2004,547332,106,12,Avenue Q,8,Golden,Musical,2004
9693,80,26,12/26/2004,753856,89,12,Beauty And The Beast,8,Lunt-Fontanne,Musical,2004
8417,68,26,12/26/2004,505651,53,12,Bombay Dreams,7,Broadway,Musical,2004
3306,40,26,12/26/2004,220834,30,12,Brooklyn,8,Plymouth,Musical,2004
7363,85,26,12/26/2004,513189,72,12,Chicago,8,Ambassador,Musical,2004
4690,67,26,12/26/2004,335329,63,12,Dame Edna:  Back With A Vengeance,7,Music Box,Play,2004
4997,68,26,12/26/2004,344712,60,12,Democracy,7,Brooks Atkinson,Play,2004
3207,39,26,12/26/2004,200003,31,12,"Dracula, The Musical",8,Belasco,Musical,2004
8653,73,26,12/26/2004,631651,67,12,Fiddler On The Roof 04,7,Minskoff,Musical,2004
4125,55,26,12/26/2004,205342,38,12,Gem Of The Ocean,8,Walter Kerr,Play,2004
2594,55,26,12/26/2004,138445,31,12,Golda'S Balcony,8,Helen Hayes,Play,2004
3901,52,26,12/26/2004,255720,43,12,Good Vibrations,0,Eugene O'Neill,Musical,2004
9841,98,26,12/26/2004,810923,96,12,Hairspray,7,Neil Simon,Musical,2004
7485,68,26,12/26/2004,540236,59,12,La Cage Aux Folles '04,7,Marquis,Musical,2004
2748,43,26,12/26/2004,136994,34,12,Laugh Whore,6,Cort,Play,2004
6266,73,26,12/26/2004,416332,56,12,Little Women,0,Virginia,Musical,2004
12065,101,26,12/26/2004,978890,95,12,Mamma Mia!,8,Cadillac Winter Garden,Musical,2004
8156,88,26,12/26/2004,655903,91,12,Movin' Out,7,Richard Rodgers,Musical,2004
5109,79,26,12/26/2004,274935,69,12,Pacific Overtures,7,Studio 54,Musical,2004
6928,84,26,12/26/2004,399338,86,12,Rent,7,Nederlander,Musical,2004
14589,101,26,12/26/2004,1328128,105,12,The Lion King,8,New Amsterdam,Musical,2004
12621,98,26,12/26/2004,855145,85,12,The Phantom Of The Opera,8,Majestic,Musical,2004
11149,93,26,12/26/2004,865428,101,12,The Producers,7,St. James,Musical,2004
3829,45,26,12/26/2004,204977,30,12,The Rivals,8,Vivian Beaumont,Play,2004
4819,93,26,12/26/2004,323977,94,12,Twelve Angry Men,7,American Airlines,Play,2004
2567,46,26,12/26/2004,142201,43,12,Whoopi,6,Lyceum,Play,2004
14472,100,26,12/26/2004,1266203,110,12,Wicked,8,Gershwin,Musical,2004
6447,56,26,12/26/2004,441034,46,12,Wonderful Town,8,Al Hirschfeld,Musical,2004
14448,100,2,01/02/2005,1128583,106,1,42Nd Street '01,8,Ford Center,Musical,2005
8401,101,2,01/02/2005,815787,110,1,700 Sundays,7,Broadhurst,Play,2005
6368,100,2,01/02/2005,553077,107,1,Avenue Q,8,Golden,Musical,2005
12074,100,2,01/02/2005,1044028,123,1,Beauty And The Beast,8,Lunt-Fontanne,Musical,2005
14540,92,2,01/02/2005,912090,74,1,Bombay Dreams,9,Broadway,Musical,2005
5699,68,2,01/02/2005,435176,60,1,Brooklyn,8,Plymouth,Musical,2005
8768,101,2,01/02/2005,734434,103,1,Chicago,8,Ambassador,Musical,2005
6419,80,2,01/02/2005,466781,78,1,Dame Edna:  Back With A Vengeance,8,Music Box,Play,2005
6610,70,2,01/02/2005,462857,62,1,Democracy,9,Brooks Atkinson,Play,2005
7401,90,2,01/02/2005,462006,71,1,"Dracula, The Musical",8,Belasco,Musical,2005
14309,94,2,01/02/2005,1145912,95,1,Fiddler On The Roof 04,9,Minskoff,Musical,2005
5845,78,2,01/02/2005,311520,58,1,Gem Of The Ocean,8,Walter Kerr,Play,2005
3873,82,2,01/02/2005,217744,48,1,Golda'S Balcony,8,Helen Hayes,Play,2005
